,State,Zip,Year,Month,Electricity Price,Gas Price
34527,TX,79602,2021.0,Apr,0.127,2.485
34528,TX,79602,2021.0,May,0.128,2.737
34529,TX,79602,2021.0,Jun,0.129,2.836
34530,TX,79602,2021.0,Jul,0.133,2.882
34531,TX,79602,2021.0,Aug,0.144,2.894
34532,TX,79602,2021.0,Sep,0.152,2.91
34533,TX,79602,2021.0,Oct,0.153,3.033
34534,TX,79602,2021.0,Nov,0.153,3.137
34535,TX,79602,2021.0,Dec,0.154,3.015
34536,TX,79602,2022.0,Jan,0.161,3.058
34537,TX,79602,2022.0,Feb,0.162,3.288
34538,TX,79602,2022.0,Mar,0.162,3.901
34539,TX,79602,2022.0,Apr,0.162,3.816
34540,TX,79602,2022.0,May,0.164,4.271
34541,TX,79602,2022.0,Jun,0.174,4.748
34542,TX,79602,2022.0,Jul,0.196,4.119
34543,TX,79602,2022.0,Aug,0.196,3.511
34544,TX,79602,2022.0,Sep,0.199,3.231
34545,TX,79602,2022.0,Oct,0.199,3.268
34546,TX,79602,2022.0,Nov,0.183,3.084
34547,TX,79602,2022.0,Dec,0.183,2.782
34548,TX,79602,2023.0,Jan,0.178,3.025
34549,TX,79602,2023.0,Feb,0.178,3.055
34550,TX,79603,2019.0,Jan,0.141,1.892
34551,TX,79603,2019.0,Feb,0.141,2.031
34552,TX,79603,2019.0,Mar,0.142,2.332
34553,TX,79603,2019.0,Apr,0.142,2.602
34554,TX,79603,2019.0,May,0.142,2.604
34555,TX,79603,2019.0,Jun,0.142,2.399
34556,TX,79603,2019.0,Jul,0.142,2.549
34557,TX,79603,2019.0,Aug,0.142,2.335
34558,TX,79603,2019.0,Sep,0.143,2.348
34559,TX,79603,2019.0,Oct,0.143,2.249
34560,TX,79603,2019.0,Nov,0.142,2.286
34561,TX,79603,2019.0,Dec,0.142,2.214
34562,TX,79603,2020.0,Jan,0.141,2.235
34563,TX,79603,2020.0,Feb,0.137,2.054
34564,TX,79603,2020.0,Mar,0.134,1.919
34565,TX,79603,2020.0,Apr,0.134,1.417
34566,TX,79603,2020.0,May,0.136,1.406
34567,TX,79603,2020.0,Jun,0.136,1.722
34568,TX,79603,2020.0,Jul,0.135,1.903
34569,TX,79603,2020.0,Aug,0.133,1.869
34570,TX,79603,2020.0,Sep,0.132,1.893
34571,TX,79603,2020.0,Oct,0.132,1.833
34572,TX,79603,2020.0,Nov,0.13,1.766
34573,TX,79603,2020.0,Dec,0.13,1.885
34574,TX,79603,2021.0,Jan,0.131,2.065
34575,TX,79603,2021.0,Feb,0.131,2.196
34576,TX,79603,2021.0,Mar,0.128,2.533
34577,TX,79603,2021.0,Apr,0.127,2.485
34578,TX,79603,2021.0,May,0.128,2.737
34579,TX,79603,2021.0,Jun,0.129,2.836
34580,TX,79603,2021.0,Jul,0.133,2.882
34581,TX,79603,2021.0,Aug,0.144,2.894
34582,TX,79603,2021.0,Sep,0.152,2.91
34583,TX,79603,2021.0,Oct,0.153,3.033
34584,TX,79603,2021.0,Nov,0.153,3.137
34585,TX,79603,2021.0,Dec,0.154,3.015
34586,TX,79603,2022.0,Jan,0.161,3.058
34587,TX,79603,2022.0,Feb,0.162,3.288
34588,TX,79603,2022.0,Mar,0.162,3.901
34589,TX,79603,2022.0,Apr,0.162,3.816
34590,TX,79603,2022.0,May,0.164,4.271
34591,TX,79603,2022.0,Jun,0.174,4.748
34592,TX,79603,2022.0,Jul,0.196,4.119
34593,TX,79603,2022.0,Aug,0.196,3.511
34594,TX,79603,2022.0,Sep,0.199,3.231
34595,TX,79603,2022.0,Oct,0.199,3.268
34596,TX,79603,2022.0,Nov,0.183,3.084
34597,TX,79603,2022.0,Dec,0.183,2.782
34598,TX,79603,2023.0,Jan,0.178,3.025
34599,TX,79603,2023.0,Feb,0.178,3.055
34600,TX,79605,2019.0,Jan,0.141,1.892
34601,TX,79605,2019.0,Feb,0.141,2.031
34602,TX,79605,2019.0,Mar,0.142,2.332
34603,TX,79605,2019.0,Apr,0.142,2.602
34604,TX,79605,2019.0,May,0.142,2.604
34605,TX,79605,2019.0,Jun,0.142,2.399
34606,TX,79605,2019.0,Jul,0.142,2.549
34607,TX,79605,2019.0,Aug,0.142,2.335
34608,TX,79605,2019.0,Sep,0.143,2.348
34609,TX,79605,2019.0,Oct,0.143,2.249
34610,TX,79605,2019.0,Nov,0.142,2.286
34611,TX,79605,2019.0,Dec,0.142,2.214
34612,TX,79605,2020.0,Jan,0.141,2.235
34613,TX,79605,2020.0,Feb,0.137,2.054
34614,TX,79605,2020.0,Mar,0.134,1.919
34615,TX,79605,2020.0,Apr,0.134,1.417
34616,TX,79605,2020.0,May,0.136,1.406
34617,TX,79605,2020.0,Jun,0.136,1.722
34618,TX,79605,2020.0,Jul,0.135,1.903
34619,TX,79605,2020.0,Aug,0.133,1.869
34620,TX,79605,2020.0,Sep,0.132,1.893
34621,TX,79605,2020.0,Oct,0.132,1.833
34622,TX,79605,2020.0,Nov,0.13,1.766
34623,TX,79605,2020.0,Dec,0.13,1.885
34624,TX,79605,2021.0,Jan,0.131,2.065
34625,TX,79605,2021.0,Feb,0.131,2.196
34626,TX,79605,2021.0,Mar,0.128,2.533
34627,TX,79605,2021.0,Apr,0.127,2.485
34628,TX,79605,2021.0,May,0.128,2.737
34629,TX,79605,2021.0,Jun,0.129,2.836
34630,TX,79605,2021.0,Jul,0.133,2.882
34631,TX,79605,2021.0,Aug,0.144,2.894
34632,TX,79605,2021.0,Sep,0.152,2.91
34633,TX,79605,2021.0,Oct,0.153,3.033
34634,TX,79605,2021.0,Nov,0.153,3.137
34635,TX,79605,2021.0,Dec,0.154,3.015
34636,TX,79605,2022.0,Jan,0.161,3.058
34637,TX,79605,2022.0,Feb,0.162,3.288
34638,TX,79605,2022.0,Mar,0.162,3.901
34639,TX,79605,2022.0,Apr,0.162,3.816
34640,TX,79605,2022.0,May,0.164,4.271
34641,TX,79605,2022.0,Jun,0.174,4.748
34642,TX,79605,2022.0,Jul,0.196,4.119
34643,TX,79605,2022.0,Aug,0.196,3.511
34644,TX,79605,2022.0,Sep,0.199,3.231
34645,TX,79605,2022.0,Oct,0.199,3.268
34646,TX,79605,2022.0,Nov,0.183,3.084
34647,TX,79605,2022.0,Dec,0.183,2.782
34648,TX,79605,2023.0,Jan,0.178,3.025
34649,TX,79605,2023.0,Feb,0.178,3.055
34650,TX,79606,2019.0,Jan,0.141,1.892
34651,TX,79606,2019.0,Feb,0.141,2.031
34652,TX,79606,2019.0,Mar,0.142,2.332
34653,TX,79606,2019.0,Apr,0.142,2.602
34654,TX,79606,2019.0,May,0.142,2.604
34655,TX,79606,2019.0,Jun,0.142,2.399
34656,TX,79606,2019.0,Jul,0.142,2.549
34657,TX,79606,2019.0,Aug,0.142,2.335
34658,TX,79606,2019.0,Sep,0.143,2.348
34659,TX,79606,2019.0,Oct,0.143,2.249
34660,TX,79606,2019.0,Nov,0.142,2.286
34661,TX,79606,2019.0,Dec,0.142,2.214
34662,TX,79606,2020.0,Jan,0.141,2.235
34663,TX,79606,2020.0,Feb,0.137,2.054
34664,TX,79606,2020.0,Mar,0.134,1.919
34665,TX,79606,2020.0,Apr,0.134,1.417
34666,TX,79606,2020.0,May,0.136,1.406
34667,TX,79606,2020.0,Jun,0.136,1.722
34668,TX,79606,2020.0,Jul,0.135,1.903
34669,TX,79606,2020.0,Aug,0.133,1.869
34670,TX,79606,2020.0,Sep,0.132,1.893
34671,TX,79606,2020.0,Oct,0.132,1.833
34672,TX,79606,2020.0,Nov,0.13,1.766
34673,TX,79606,2020.0,Dec,0.13,1.885
34674,TX,79606,2021.0,Jan,0.131,2.065
34675,TX,79606,2021.0,Feb,0.131,2.196
34676,TX,79606,2021.0,Mar,0.128,2.533
34677,TX,79606,2021.0,Apr,0.127,2.485
34678,TX,79606,2021.0,May,0.128,2.737
34679,TX,79606,2021.0,Jun,0.129,2.836
34680,TX,79606,2021.0,Jul,0.133,2.882
34681,TX,79606,2021.0,Aug,0.144,2.894
34682,TX,79606,2021.0,Sep,0.152,2.91
34683,TX,79606,2021.0,Oct,0.153,3.033
34684,TX,79606,2021.0,Nov,0.153,3.137
34685,TX,79606,2021.0,Dec,0.154,3.015
34686,TX,79606,2022.0,Jan,0.161,3.058
34687,TX,79606,2022.0,Feb,0.162,3.288
34688,TX,79606,2022.0,Mar,0.162,3.901
34689,TX,79606,2022.0,Apr,0.162,3.816
34690,TX,79606,2022.0,May,0.164,4.271
34691,TX,79606,2022.0,Jun,0.174,4.748
34692,TX,79606,2022.0,Jul,0.196,4.119
34693,TX,79606,2022.0,Aug,0.196,3.511
34694,TX,79606,2022.0,Sep,0.199,3.231
34695,TX,79606,2022.0,Oct,0.199,3.268
34696,TX,79606,2022.0,Nov,0.183,3.084
34697,TX,79606,2022.0,Dec,0.183,2.782
34698,TX,79606,2023.0,Jan,0.178,3.025
34699,TX,79606,2023.0,Feb,0.178,3.055
34700,TX,79701,2019.0,Jan,0.141,1.892
34701,TX,79701,2019.0,Feb,0.141,2.031
34702,TX,79701,2019.0,Mar,0.142,2.332
34703,TX,79701,2019.0,Apr,0.142,2.602
34704,TX,79701,2019.0,May,0.142,2.604
34705,TX,79701,2019.0,Jun,0.142,2.399
34706,TX,79701,2019.0,Jul,0.142,2.549
34707,TX,79701,2019.0,Aug,0.142,2.335
34708,TX,79701,2019.0,Sep,0.143,2.348
34709,TX,79701,2019.0,Oct,0.143,2.249
34710,TX,79701,2019.0,Nov,0.142,2.286
34711,TX,79701,2019.0,Dec,0.142,2.214
34712,TX,79701,2020.0,Jan,0.141,2.235
34713,TX,79701,2020.0,Feb,0.137,2.054
34714,TX,79701,2020.0,Mar,0.134,1.919
34715,TX,79701,2020.0,Apr,0.134,1.417
34716,TX,79701,2020.0,May,0.136,1.406
34717,TX,79701,2020.0,Jun,0.136,1.722
34718,TX,79701,2020.0,Jul,0.135,1.903
34719,TX,79701,2020.0,Aug,0.133,1.869
34720,TX,79701,2020.0,Sep,0.132,1.893
34721,TX,79701,2020.0,Oct,0.132,1.833
34722,TX,79701,2020.0,Nov,0.13,1.766
34723,TX,79701,2020.0,Dec,0.13,1.885
34724,TX,79701,2021.0,Jan,0.131,2.065
34725,TX,79701,2021.0,Feb,0.131,2.196
34726,TX,79701,2021.0,Mar,0.128,2.533
34727,TX,79701,2021.0,Apr,0.127,2.485
34728,TX,79701,2021.0,May,0.128,2.737
34729,TX,79701,2021.0,Jun,0.129,2.836
34730,TX,79701,2021.0,Jul,0.133,2.882
34731,TX,79701,2021.0,Aug,0.144,2.894
34732,TX,79701,2021.0,Sep,0.152,2.91
34733,TX,79701,2021.0,Oct,0.153,3.033
34734,TX,79701,2021.0,Nov,0.153,3.137
34735,TX,79701,2021.0,Dec,0.154,3.015
34736,TX,79701,2022.0,Jan,0.161,3.058
34737,TX,79701,2022.0,Feb,0.162,3.288
34738,TX,79701,2022.0,Mar,0.162,3.901
34739,TX,79701,2022.0,Apr,0.162,3.816
34740,TX,79701,2022.0,May,0.164,4.271
34741,TX,79701,2022.0,Jun,0.174,4.748
34742,TX,79701,2022.0,Jul,0.196,4.119
34743,TX,79701,2022.0,Aug,0.196,3.511
34744,TX,79701,2022.0,Sep,0.199,3.231
34745,TX,79701,2022.0,Oct,0.199,3.268
34746,TX,79701,2022.0,Nov,0.183,3.084
34747,TX,79701,2022.0,Dec,0.183,2.782
34748,TX,79701,2023.0,Jan,0.178,3.025
34749,TX,79701,2023.0,Feb,0.178,3.055
34750,TX,79702,2019.0,Jan,0.141,1.892
34751,TX,79702,2019.0,Feb,0.141,2.031
34752,TX,79702,2019.0,Mar,0.142,2.332
34753,TX,79702,2019.0,Apr,0.142,2.602
34754,TX,79702,2019.0,May,0.142,2.604
34755,TX,79702,2019.0,Jun,0.142,2.399
34756,TX,79702,2019.0,Jul,0.142,2.549
34757,TX,79702,2019.0,Aug,0.142,2.335
34758,TX,79702,2019.0,Sep,0.143,2.348
34759,TX,79702,2019.0,Oct,0.143,2.249
34760,TX,79702,2019.0,Nov,0.142,2.286
34761,TX,79702,2019.0,Dec,0.142,2.214
34762,TX,79702,2020.0,Jan,0.141,2.235
34763,TX,79702,2020.0,Feb,0.137,2.054
34764,TX,79702,2020.0,Mar,0.134,1.919
34765,TX,79702,2020.0,Apr,0.134,1.417
34766,TX,79702,2020.0,May,0.136,1.406
34767,TX,79702,2020.0,Jun,0.136,1.722
34768,TX,79702,2020.0,Jul,0.135,1.903
34769,TX,79702,2020.0,Aug,0.133,1.869
34770,TX,79702,2020.0,Sep,0.132,1.893
34771,TX,79702,2020.0,Oct,0.132,1.833
34772,TX,79702,2020.0,Nov,0.13,1.766
34773,TX,79702,2020.0,Dec,0.13,1.885
34774,TX,79702,2021.0,Jan,0.131,2.065
34775,TX,79702,2021.0,Feb,0.131,2.196
34776,TX,79702,2021.0,Mar,0.128,2.533
34777,TX,79702,2021.0,Apr,0.127,2.485
34778,TX,79702,2021.0,May,0.128,2.737
34779,TX,79702,2021.0,Jun,0.129,2.836
34780,TX,79702,2021.0,Jul,0.133,2.882
34781,TX,79702,2021.0,Aug,0.144,2.894
34782,TX,79702,2021.0,Sep,0.152,2.91
34783,TX,79702,2021.0,Oct,0.153,3.033
34784,TX,79702,2021.0,Nov,0.153,3.137
34785,TX,79702,2021.0,Dec,0.154,3.015
34786,TX,79702,2022.0,Jan,0.161,3.058
34787,TX,79702,2022.0,Feb,0.162,3.288
34788,TX,79702,2022.0,Mar,0.162,3.901
34789,TX,79702,2022.0,Apr,0.162,3.816
34790,TX,79702,2022.0,May,0.164,4.271
34791,TX,79702,2022.0,Jun,0.174,4.748
34792,TX,79702,2022.0,Jul,0.196,4.119
34793,TX,79702,2022.0,Aug,0.196,3.511
34794,TX,79702,2022.0,Sep,0.199,3.231
34795,TX,79702,2022.0,Oct,0.199,3.268
34796,TX,79702,2022.0,Nov,0.183,3.084
34797,TX,79702,2022.0,Dec,0.183,2.782
34798,TX,79702,2023.0,Jan,0.178,3.025
34799,TX,79702,2023.0,Feb,0.178,3.055
34800,TX,79703,2019.0,Jan,0.141,1.892
34801,TX,79703,2019.0,Feb,0.141,2.031
34802,TX,79703,2019.0,Mar,0.142,2.332
34803,TX,79703,2019.0,Apr,0.142,2.602
34804,TX,79703,2019.0,May,0.142,2.604
34805,TX,79703,2019.0,Jun,0.142,2.399
34806,TX,79703,2019.0,Jul,0.142,2.549
34807,TX,79703,2019.0,Aug,0.142,2.335
34808,TX,79703,2019.0,Sep,0.143,2.348
34809,TX,79703,2019.0,Oct,0.143,2.249
34810,TX,79703,2019.0,Nov,0.142,2.286
34811,TX,79703,2019.0,Dec,0.142,2.214
34812,TX,79703,2020.0,Jan,0.141,2.235
34813,TX,79703,2020.0,Feb,0.137,2.054
34814,TX,79703,2020.0,Mar,0.134,1.919
34815,TX,79703,2020.0,Apr,0.134,1.417
34816,TX,79703,2020.0,May,0.136,1.406
34817,TX,79703,2020.0,Jun,0.136,1.722
34818,TX,79703,2020.0,Jul,0.135,1.903
34819,TX,79703,2020.0,Aug,0.133,1.869
34820,TX,79703,2020.0,Sep,0.132,1.893
34821,TX,79703,2020.0,Oct,0.132,1.833
34822,TX,79703,2020.0,Nov,0.13,1.766
34823,TX,79703,2020.0,Dec,0.13,1.885
34824,TX,79703,2021.0,Jan,0.131,2.065
34825,TX,79703,2021.0,Feb,0.131,2.196
34826,TX,79703,2021.0,Mar,0.128,2.533
34827,TX,79703,2021.0,Apr,0.127,2.485
34828,TX,79703,2021.0,May,0.128,2.737
34829,TX,79703,2021.0,Jun,0.129,2.836
34830,TX,79703,2021.0,Jul,0.133,2.882
34831,TX,79703,2021.0,Aug,0.144,2.894
34832,TX,79703,2021.0,Sep,0.152,2.91
34833,TX,79703,2021.0,Oct,0.153,3.033
34834,TX,79703,2021.0,Nov,0.153,3.137
34835,TX,79703,2021.0,Dec,0.154,3.015
34836,TX,79703,2022.0,Jan,0.161,3.058
34837,TX,79703,2022.0,Feb,0.162,3.288
34838,TX,79703,2022.0,Mar,0.162,3.901
34839,TX,79703,2022.0,Apr,0.162,3.816
34840,TX,79703,2022.0,May,0.164,4.271
34841,TX,79703,2022.0,Jun,0.174,4.748
34842,TX,79703,2022.0,Jul,0.196,4.119
34843,TX,79703,2022.0,Aug,0.196,3.511
34844,TX,79703,2022.0,Sep,0.199,3.231
34845,TX,79703,2022.0,Oct,0.199,3.268
34846,TX,79703,2022.0,Nov,0.183,3.084
34847,TX,79703,2022.0,Dec,0.183,2.782
34848,TX,79703,2023.0,Jan,0.178,3.025
34849,TX,79703,2023.0,Feb,0.178,3.055
34850,TX,79704,2019.0,Jan,0.141,1.892
34851,TX,79704,2019.0,Feb,0.141,2.031
34852,TX,79704,2019.0,Mar,0.142,2.332
34853,TX,79704,2019.0,Apr,0.142,2.602
34854,TX,79704,2019.0,May,0.142,2.604
34855,TX,79704,2019.0,Jun,0.142,2.399
34856,TX,79704,2019.0,Jul,0.142,2.549
34857,TX,79704,2019.0,Aug,0.142,2.335
34858,TX,79704,2019.0,Sep,0.143,2.348
34859,TX,79704,2019.0,Oct,0.143,2.249
34860,TX,79704,2019.0,Nov,0.142,2.286
34861,TX,79704,2019.0,Dec,0.142,2.214
34862,TX,79704,2020.0,Jan,0.141,2.235
34863,TX,79704,2020.0,Feb,0.137,2.054
34864,TX,79704,2020.0,Mar,0.134,1.919
34865,TX,79704,2020.0,Apr,0.134,1.417
34866,TX,79704,2020.0,May,0.136,1.406
34867,TX,79704,2020.0,Jun,0.136,1.722
34868,TX,79704,2020.0,Jul,0.135,1.903
34869,TX,79704,2020.0,Aug,0.133,1.869
34870,TX,79704,2020.0,Sep,0.132,1.893
34871,TX,79704,2020.0,Oct,0.132,1.833
34872,TX,79704,2020.0,Nov,0.13,1.766
34873,TX,79704,2020.0,Dec,0.13,1.885
34874,TX,79704,2021.0,Jan,0.131,2.065
34875,TX,79704,2021.0,Feb,0.131,2.196
34876,TX,79704,2021.0,Mar,0.128,2.533
34877,TX,79704,2021.0,Apr,0.127,2.485
34878,TX,79704,2021.0,May,0.128,2.737
34879,TX,79704,2021.0,Jun,0.129,2.836
34880,TX,79704,2021.0,Jul,0.133,2.882
34881,TX,79704,2021.0,Aug,0.144,2.894
34882,TX,79704,2021.0,Sep,0.152,2.91
34883,TX,79704,2021.0,Oct,0.153,3.033
34884,TX,79704,2021.0,Nov,0.153,3.137
34885,TX,79704,2021.0,Dec,0.154,3.015
34886,TX,79704,2022.0,Jan,0.161,3.058
34887,TX,79704,2022.0,Feb,0.162,3.288
34888,TX,79704,2022.0,Mar,0.162,3.901
34889,TX,79704,2022.0,Apr,0.162,3.816
34890,TX,79704,2022.0,May,0.164,4.271
34891,TX,79704,2022.0,Jun,0.174,4.748
34892,TX,79704,2022.0,Jul,0.196,4.119
34893,TX,79704,2022.0,Aug,0.196,3.511
34894,TX,79704,2022.0,Sep,0.199,3.231
34895,TX,79704,2022.0,Oct,0.199,3.268
34896,TX,79704,2022.0,Nov,0.183,3.084
34897,TX,79704,2022.0,Dec,0.183,2.782
34898,TX,79704,2023.0,Jan,0.178,3.025
34899,TX,79704,2023.0,Feb,0.178,3.055
34900,TX,79705,2019.0,Jan,0.141,1.892
34901,TX,79705,2019.0,Feb,0.141,2.031
34902,TX,79705,2019.0,Mar,0.142,2.332
34903,TX,79705,2019.0,Apr,0.142,2.602
34904,TX,79705,2019.0,May,0.142,2.604
34905,TX,79705,2019.0,Jun,0.142,2.399
34906,TX,79705,2019.0,Jul,0.142,2.549
34907,TX,79705,2019.0,Aug,0.142,2.335
34908,TX,79705,2019.0,Sep,0.143,2.348
34909,TX,79705,2019.0,Oct,0.143,2.249
34910,TX,79705,2019.0,Nov,0.142,2.286
34911,TX,79705,2019.0,Dec,0.142,2.214
34912,TX,79705,2020.0,Jan,0.141,2.235
34913,TX,79705,2020.0,Feb,0.137,2.054
34914,TX,79705,2020.0,Mar,0.134,1.919
34915,TX,79705,2020.0,Apr,0.134,1.417
34916,TX,79705,2020.0,May,0.136,1.406
34917,TX,79705,2020.0,Jun,0.136,1.722
34918,TX,79705,2020.0,Jul,0.135,1.903
34919,TX,79705,2020.0,Aug,0.133,1.869
34920,TX,79705,2020.0,Sep,0.132,1.893
34921,TX,79705,2020.0,Oct,0.132,1.833
34922,TX,79705,2020.0,Nov,0.13,1.766
34923,TX,79705,2020.0,Dec,0.13,1.885
34924,TX,79705,2021.0,Jan,0.131,2.065
34925,TX,79705,2021.0,Feb,0.131,2.196
34926,TX,79705,2021.0,Mar,0.128,2.533
34927,TX,79705,2021.0,Apr,0.127,2.485
34928,TX,79705,2021.0,May,0.128,2.737
34929,TX,79705,2021.0,Jun,0.129,2.836
34930,TX,79705,2021.0,Jul,0.133,2.882
34931,TX,79705,2021.0,Aug,0.144,2.894
34932,TX,79705,2021.0,Sep,0.152,2.91
34933,TX,79705,2021.0,Oct,0.153,3.033
34934,TX,79705,2021.0,Nov,0.153,3.137
34935,TX,79705,2021.0,Dec,0.154,3.015
34936,TX,79705,2022.0,Jan,0.161,3.058
34937,TX,79705,2022.0,Feb,0.162,3.288
34938,TX,79705,2022.0,Mar,0.162,3.901
34939,TX,79705,2022.0,Apr,0.162,3.816
34940,TX,79705,2022.0,May,0.164,4.271
34941,TX,79705,2022.0,Jun,0.174,4.748
34942,TX,79705,2022.0,Jul,0.196,4.119
34943,TX,79705,2022.0,Aug,0.196,3.511
34944,TX,79705,2022.0,Sep,0.199,3.231
34945,TX,79705,2022.0,Oct,0.199,3.268
34946,TX,79705,2022.0,Nov,0.183,3.084
34947,TX,79705,2022.0,Dec,0.183,2.782
34948,TX,79705,2023.0,Jan,0.178,3.025
34949,TX,79705,2023.0,Feb,0.178,3.055
34950,TX,79706,2019.0,Jan,0.141,1.892
34951,TX,79706,2019.0,Feb,0.141,2.031
34952,TX,79706,2019.0,Mar,0.142,2.332
34953,TX,79706,2019.0,Apr,0.142,2.602
34954,TX,79706,2019.0,May,0.142,2.604
34955,TX,79706,2019.0,Jun,0.142,2.399
34956,TX,79706,2019.0,Jul,0.142,2.549
34957,TX,79706,2019.0,Aug,0.142,2.335
34958,TX,79706,2019.0,Sep,0.143,2.348
34959,TX,79706,2019.0,Oct,0.143,2.249
34960,TX,79706,2019.0,Nov,0.142,2.286
34961,TX,79706,2019.0,Dec,0.142,2.214
34962,TX,79706,2020.0,Jan,0.141,2.235
34963,TX,79706,2020.0,Feb,0.137,2.054
34964,TX,79706,2020.0,Mar,0.134,1.919
34965,TX,79706,2020.0,Apr,0.134,1.417
34966,TX,79706,2020.0,May,0.136,1.406
34967,TX,79706,2020.0,Jun,0.136,1.722
34968,TX,79706,2020.0,Jul,0.135,1.903
34969,TX,79706,2020.0,Aug,0.133,1.869
34970,TX,79706,2020.0,Sep,0.132,1.893
34971,TX,79706,2020.0,Oct,0.132,1.833
34972,TX,79706,2020.0,Nov,0.13,1.766
34973,TX,79706,2020.0,Dec,0.13,1.885
34974,TX,79706,2021.0,Jan,0.131,2.065
34975,TX,79706,2021.0,Feb,0.131,2.196
34976,TX,79706,2021.0,Mar,0.128,2.533
34977,TX,79706,2021.0,Apr,0.127,2.485
34978,TX,79706,2021.0,May,0.128,2.737
34979,TX,79706,2021.0,Jun,0.129,2.836
34980,TX,79706,2021.0,Jul,0.133,2.882
34981,TX,79706,2021.0,Aug,0.144,2.894
34982,TX,79706,2021.0,Sep,0.152,2.91
34983,TX,79706,2021.0,Oct,0.153,3.033
34984,TX,79706,2021.0,Nov,0.153,3.137
34985,TX,79706,2021.0,Dec,0.154,3.015
34986,TX,79706,2022.0,Jan,0.161,3.058
34987,TX,79706,2022.0,Feb,0.162,3.288
34988,TX,79706,2022.0,Mar,0.162,3.901
34989,TX,79706,2022.0,Apr,0.162,3.816
34990,TX,79706,2022.0,May,0.164,4.271
34991,TX,79706,2022.0,Jun,0.174,4.748
34992,TX,79706,2022.0,Jul,0.196,4.119
34993,TX,79706,2022.0,Aug,0.196,3.511
34994,TX,79706,2022.0,Sep,0.199,3.231
34995,TX,79706,2022.0,Oct,0.199,3.268
34996,TX,79706,2022.0,Nov,0.183,3.084
34997,TX,79706,2022.0,Dec,0.183,2.782
34998,TX,79706,2023.0,Jan,0.178,3.025
34999,TX,79706,2023.0,Feb,0.178,3.055
35000,TX,79707,2019.0,Jan,0.141,1.892
35001,TX,79707,2019.0,Feb,0.141,2.031
35002,TX,79707,2019.0,Mar,0.142,2.332
35003,TX,79707,2019.0,Apr,0.142,2.602
35004,TX,79707,2019.0,May,0.142,2.604
35005,TX,79707,2019.0,Jun,0.142,2.399
35006,TX,79707,2019.0,Jul,0.142,2.549
35007,TX,79707,2019.0,Aug,0.142,2.335
35008,TX,79707,2019.0,Sep,0.143,2.348
35009,TX,79707,2019.0,Oct,0.143,2.249
35010,TX,79707,2019.0,Nov,0.142,2.286
35011,TX,79707,2019.0,Dec,0.142,2.214
35012,TX,79707,2020.0,Jan,0.141,2.235
35013,TX,79707,2020.0,Feb,0.137,2.054
35014,TX,79707,2020.0,Mar,0.134,1.919
35015,TX,79707,2020.0,Apr,0.134,1.417
35016,TX,79707,2020.0,May,0.136,1.406
35017,TX,79707,2020.0,Jun,0.136,1.722
35018,TX,79707,2020.0,Jul,0.135,1.903
35019,TX,79707,2020.0,Aug,0.133,1.869
35020,TX,79707,2020.0,Sep,0.132,1.893
35021,TX,79707,2020.0,Oct,0.132,1.833
35022,TX,79707,2020.0,Nov,0.13,1.766
35023,TX,79707,2020.0,Dec,0.13,1.885
35024,TX,79707,2021.0,Jan,0.131,2.065
35025,TX,79707,2021.0,Feb,0.131,2.196
35026,TX,79707,2021.0,Mar,0.128,2.533
35027,TX,79707,2021.0,Apr,0.127,2.485
35028,TX,79707,2021.0,May,0.128,2.737
35029,TX,79707,2021.0,Jun,0.129,2.836
35030,TX,79707,2021.0,Jul,0.133,2.882
35031,TX,79707,2021.0,Aug,0.144,2.894
35032,TX,79707,2021.0,Sep,0.152,2.91
35033,TX,79707,2021.0,Oct,0.153,3.033
35034,TX,79707,2021.0,Nov,0.153,3.137
35035,TX,79707,2021.0,Dec,0.154,3.015
35036,TX,79707,2022.0,Jan,0.161,3.058
35037,TX,79707,2022.0,Feb,0.162,3.288
35038,TX,79707,2022.0,Mar,0.162,3.901
35039,TX,79707,2022.0,Apr,0.162,3.816
35040,TX,79707,2022.0,May,0.164,4.271
35041,TX,79707,2022.0,Jun,0.174,4.748
35042,TX,79707,2022.0,Jul,0.196,4.119
35043,TX,79707,2022.0,Aug,0.196,3.511
35044,TX,79707,2022.0,Sep,0.199,3.231
35045,TX,79707,2022.0,Oct,0.199,3.268
35046,TX,79707,2022.0,Nov,0.183,3.084
35047,TX,79707,2022.0,Dec,0.183,2.782
35048,TX,79707,2023.0,Jan,0.178,3.025
35049,TX,79707,2023.0,Feb,0.178,3.055
35050,TX,79711,2019.0,Jan,0.141,1.892
35051,TX,79711,2019.0,Feb,0.141,2.031
35052,TX,79711,2019.0,Mar,0.142,2.332
35053,TX,79711,2019.0,Apr,0.142,2.602
35054,TX,79711,2019.0,May,0.142,2.604
35055,TX,79711,2019.0,Jun,0.142,2.399
35056,TX,79711,2019.0,Jul,0.142,2.549
35057,TX,79711,2019.0,Aug,0.142,2.335
35058,TX,79711,2019.0,Sep,0.143,2.348
35059,TX,79711,2019.0,Oct,0.143,2.249
35060,TX,79711,2019.0,Nov,0.142,2.286
35061,TX,79711,2019.0,Dec,0.142,2.214
35062,TX,79711,2020.0,Jan,0.141,2.235
35063,TX,79711,2020.0,Feb,0.137,2.054
35064,TX,79711,2020.0,Mar,0.134,1.919
35065,TX,79711,2020.0,Apr,0.134,1.417
35066,TX,79711,2020.0,May,0.136,1.406
