County,Registration Date,PHEV,Average EV Price,New Car Average,population,household_income,state,POPDEN_COU,Electricity Price,Gas Price,NY,TX,WA,Unix Time,fips,BEV
Deaf Smith County,2019-07-01,0.0,54669,38747,18617,6053,TX,12.4150412273876,0.1024,2.436,0,1,0,1561939200.0,48117,0.0
Deaf Smith County,2019-08-01,0.0,54669,38747,18617,6053,TX,12.4150412273876,0.1024,2.335,0,1,0,1564617600.0,48117,0.0
Deaf Smith County,2019-09-01,0.0,54669,38747,18617,6053,TX,12.4150412273876,0.1024,2.285,0,1,0,1567296000.0,48117,0.0
Deaf Smith County,2019-10-01,0.0,54669,38747,18617,6053,TX,12.4150412273876,0.1024,2.282,0,1,0,1569888000.0,48117,0.0
Deaf Smith County,2019-11-01,0.0,54669,38747,18617,6053,TX,12.4150412273876,0.1024,2.246,0,1,0,1572566400.0,48117,0.0
Deaf Smith County,2019-12-01,0.0,54669,38747,18617,6053,TX,12.4150412273876,0.1024,2.227,0,1,0,1575158400.0,48117,0.0
Deaf Smith County,2020-01-01,0.0,54669,38747,18617,6053,TX,12.4150412273876,0.1037,2.237,0,1,0,1577836800.0,48117,0.0
Deaf Smith County,2020-02-01,0.0,56326,38550,18617,6053,TX,12.4150412273876,0.1037,2.106,0,1,0,1580515200.0,48117,0.0
Deaf Smith County,2020-03-01,2.0,56059,38812,18617,6053,TX,12.4150412273876,0.1037,1.949,0,1,0,1583020800.0,48117,0.0
Deaf Smith County,2020-04-01,0.0,57757,39904,18617,6053,TX,12.4150412273876,0.1037,1.559,0,1,0,1585699200.0,48117,0.0
Deaf Smith County,2020-05-01,0.0,58863,39138,18617,6053,TX,12.4150412273876,0.1037,1.51,0,1,0,1588291200.0,48117,0.0
Deaf Smith County,2020-06-01,0.0,57480,39731,18617,6053,TX,12.4150412273876,0.1037,1.748,0,1,0,1590969600.0,48117,0.0
Deaf Smith County,2020-07-01,0.0,57346,39512,18617,6053,TX,12.4150412273876,0.1037,1.86,0,1,0,1593561600.0,48117,0.0
Deaf Smith County,2020-08-01,0.0,57346,39571,18617,6053,TX,12.4150412273876,0.1037,1.84,0,1,0,1596240000.0,48117,0.0
Deaf Smith County,2020-09-01,4.0,54381,40159,18617,6053,TX,12.4150412273876,0.1037,1.84,0,1,0,1598918400.0,48117,0.0
Deaf Smith County,2020-10-01,0.0,52947,40770,18617,6053,TX,12.4150412273876,0.1037,1.816,0,1,0,1601510400.0,48117,0.0
Deaf Smith County,2020-11-01,0.0,53117,40937,18617,6053,TX,12.4150412273876,0.1037,1.747,0,1,0,1604188800.0,48117,0.0
Deaf Smith County,2020-12-01,0.0,53811,41335,18617,6053,TX,12.4150412273876,0.1037,1.863,0,1,0,1606780800.0,48117,0.0
Deaf Smith County,2021-01-01,8.0,57750,41248,18617,6053,TX,12.4150412273876,0.1077,2.011,0,1,0,1609459200.0,48117,0.0
Deaf Smith County,2021-02-01,0.0,57491,41366,18617,6053,TX,12.4150412273876,0.1077,2.187,0,1,0,1612137600.0,48117,0.0
Deaf Smith County,2021-03-01,0.0,56503,40680,18617,6053,TX,12.4150412273876,0.1077,2.535,0,1,0,1614556800.0,48117,0.0
Deaf Smith County,2021-04-01,0.0,56059,41172,18617,6053,TX,12.4150412273876,0.1077,2.551,0,1,0,1617235200.0,48117,0.0
Deaf Smith County,2021-05-01,0.0,56140,41534,18617,6053,TX,12.4150412273876,0.1077,2.668,0,1,0,1619827200.0,48117,0.0
Deaf Smith County,2021-06-01,13.0,58914,42633,18617,6053,TX,12.4150412273876,0.1077,2.721,0,1,0,1622505600.0,48117,12.0
Deaf Smith County,2021-07-01,0.0,56110,43056,18617,6053,TX,12.4150412273876,0.1077,2.81,0,1,0,1625097600.0,48117,12.0
Deaf Smith County,2021-08-01,0.0,57540,43418,18617,6053,TX,12.4150412273876,0.1077,2.802,0,1,0,1627776000.0,48117,0.0
Deaf Smith County,2021-09-01,13.0,56312,45031,18617,6053,TX,12.4150412273876,0.1077,2.79,0,1,0,1630454400.0,48117,0.0
Deaf Smith County,2021-10-01,0.0,55625,46026,18617,6053,TX,12.4150412273876,0.1077,2.912,0,1,0,1633046400.0,48117,12.0
Deaf Smith County,2021-11-01,0.0,56437,46329,18617,6053,TX,12.4150412273876,0.1077,2.991,0,1,0,1635724800.0,48117,0.0
Deaf Smith County,2021-12-01,0.0,63821,47243,18617,6053,TX,12.4150412273876,0.1077,2.88,0,1,0,1638316800.0,48117,14.0
Delta County,2017-01-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.139,0,1,0,1483228800.0,48119,0.0
Delta County,2017-02-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.083,0,1,0,1485907200.0,48119,0.0
Delta County,2017-03-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.089,0,1,0,1488326400.0,48119,0.0
Delta County,2017-04-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.195,0,1,0,1491004800.0,48119,0.0
Delta County,2017-05-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.187,0,1,0,1493596800.0,48119,0.0
Delta County,2017-06-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.149,0,1,0,1496275200.0,48119,0.0
Delta County,2017-07-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.068,0,1,0,1498867200.0,48119,0.0
Delta County,2017-08-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.166,0,1,0,1501545600.0,48119,0.0
Delta County,2017-09-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.515,0,1,0,1504224000.0,48119,0.0
Delta County,2017-10-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.322,0,1,0,1506816000.0,48119,0.0
Delta County,2017-11-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.288,0,1,0,1509494400.0,48119,0.0
Delta County,2017-12-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1049,2.218,0,1,0,1512086400.0,48119,0.0
Delta County,2018-01-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.301,0,1,0,1514764800.0,48119,0.0
Delta County,2018-02-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.33,0,1,0,1517443200.0,48119,0.0
Delta County,2018-03-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.331,0,1,0,1519862400.0,48119,0.0
Delta County,2018-04-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.487,0,1,0,1522540800.0,48119,0.0
Delta County,2018-05-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.662,0,1,0,1525132800.0,48119,0.0
Delta County,2018-06-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.691,0,1,0,1527811200.0,48119,0.0
Delta County,2018-07-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.615,0,1,0,1530403200.0,48119,0.0
Delta County,2018-08-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.593,0,1,0,1533081600.0,48119,0.0
Delta County,2018-09-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.583,0,1,0,1535760000.0,48119,0.0
Delta County,2018-10-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.596,0,1,0,1538352000.0,48119,0.0
Delta County,2018-11-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.35,0,1,0,1541030400.0,48119,0.0
Delta County,2018-12-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1044,2.023,0,1,0,1543622400.0,48119,0.0
Delta County,2019-01-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,1.911,0,1,0,1546300800.0,48119,0.0
Delta County,2019-02-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.007,0,1,0,1548979200.0,48119,0.0
Delta County,2019-03-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.238,0,1,0,1551398400.0,48119,0.0
Delta County,2019-04-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.48,0,1,0,1554076800.0,48119,0.0
Delta County,2019-05-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.5,0,1,0,1556668800.0,48119,0.0
Delta County,2019-06-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.362,0,1,0,1559347200.0,48119,0.0
Delta County,2019-07-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.436,0,1,0,1561939200.0,48119,0.0
Delta County,2019-08-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.335,0,1,0,1564617600.0,48119,0.0
Delta County,2019-09-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.285,0,1,0,1567296000.0,48119,0.0
Delta County,2019-10-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.282,0,1,0,1569888000.0,48119,0.0
Delta County,2019-11-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.246,0,1,0,1572566400.0,48119,0.0
Delta County,2019-12-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1024,2.227,0,1,0,1575158400.0,48119,0.0
Delta County,2020-01-01,0.0,54669,38747,5277,2066,TX,20.3636113279226,0.1037,2.237,0,1,0,1577836800.0,48119,0.0
Delta County,2020-02-01,0.0,56326,38550,5277,2066,TX,20.3636113279226,0.1037,2.106,0,1,0,1580515200.0,48119,0.0
Delta County,2020-03-01,0.0,56059,38812,5277,2066,TX,20.3636113279226,0.1037,1.949,0,1,0,1583020800.0,48119,0.0
Delta County,2020-04-01,0.0,57757,39904,5277,2066,TX,20.3636113279226,0.1037,1.559,0,1,0,1585699200.0,48119,0.0
Delta County,2020-05-01,0.0,58863,39138,5277,2066,TX,20.3636113279226,0.1037,1.51,0,1,0,1588291200.0,48119,0.0
Delta County,2020-06-01,0.0,57480,39731,5277,2066,TX,20.3636113279226,0.1037,1.748,0,1,0,1590969600.0,48119,0.0
Delta County,2020-07-01,0.0,57346,39512,5277,2066,TX,20.3636113279226,0.1037,1.86,0,1,0,1593561600.0,48119,2.0
Delta County,2020-08-01,0.0,57346,39571,5277,2066,TX,20.3636113279226,0.1037,1.84,0,1,0,1596240000.0,48119,4.0
Delta County,2020-09-01,0.0,54381,40159,5277,2066,TX,20.3636113279226,0.1037,1.84,0,1,0,1598918400.0,48119,0.0
Delta County,2020-10-01,0.0,52947,40770,5277,2066,TX,20.3636113279226,0.1037,1.816,0,1,0,1601510400.0,48119,0.0
Delta County,2020-11-01,0.0,53117,40937,5277,2066,TX,20.3636113279226,0.1037,1.747,0,1,0,1604188800.0,48119,0.0
Delta County,2020-12-01,8.0,53811,41335,5277,2066,TX,20.3636113279226,0.1037,1.863,0,1,0,1606780800.0,48119,0.0
Delta County,2021-01-01,8.0,57750,41248,5277,2066,TX,20.3636113279226,0.1077,2.011,0,1,0,1609459200.0,48119,0.0
Delta County,2021-02-01,0.0,57491,41366,5277,2066,TX,20.3636113279226,0.1077,2.187,0,1,0,1612137600.0,48119,16.0
Delta County,2021-03-01,0.0,56503,40680,5277,2066,TX,20.3636113279226,0.1077,2.535,0,1,0,1614556800.0,48119,12.0
Delta County,2021-04-01,0.0,56059,41172,5277,2066,TX,20.3636113279226,0.1077,2.551,0,1,0,1617235200.0,48119,0.0
Delta County,2021-05-01,0.0,56140,41534,5277,2066,TX,20.3636113279226,0.1077,2.668,0,1,0,1619827200.0,48119,0.0
Delta County,2021-06-01,0.0,58914,42633,5277,2066,TX,20.3636113279226,0.1077,2.721,0,1,0,1622505600.0,48119,0.0
Delta County,2021-07-01,0.0,56110,43056,5277,2066,TX,20.3636113279226,0.1077,2.81,0,1,0,1625097600.0,48119,13.0
Delta County,2021-08-01,0.0,57540,43418,5277,2066,TX,20.3636113279226,0.1077,2.802,0,1,0,1627776000.0,48119,31.0
Delta County,2021-09-01,0.0,56312,45031,5277,2066,TX,20.3636113279226,0.1077,2.79,0,1,0,1630454400.0,48119,0.0
Delta County,2021-10-01,0.0,55625,46026,5277,2066,TX,20.3636113279226,0.1077,2.912,0,1,0,1633046400.0,48119,0.0
Delta County,2021-11-01,0.0,56437,46329,5277,2066,TX,20.3636113279226,0.1077,2.991,0,1,0,1635724800.0,48119,0.0
Delta County,2021-12-01,12.0,63821,47243,5277,2066,TX,20.3636113279226,0.1077,2.88,0,1,0,1638316800.0,48119,13.0
Denton County,2017-01-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.112,2.282,0,1,0,1483228800.0,48121,0.0
Denton County,2017-02-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.118,2.21,0,1,0,1485907200.0,48121,0.0
Denton County,2017-03-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.128,2.192,0,1,0,1488326400.0,48121,0.0
Denton County,2017-04-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.114,2.085,0,1,0,1491004800.0,48121,0.0
Denton County,2017-05-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.118,2.166,0,1,0,1493596800.0,48121,0.0
Denton County,2017-06-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.119,2.109,0,1,0,1496275200.0,48121,0.0
Denton County,2017-07-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.12,2.192,0,1,0,1498867200.0,48121,0.0
Denton County,2017-08-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.108,2.123,0,1,0,1501545600.0,48121,0.0
Denton County,2017-09-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.12,2.23,0,1,0,1504224000.0,48121,0.0
Denton County,2017-10-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.124,2.268,0,1,0,1506816000.0,48121,0.0
Denton County,2017-11-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.127,2.292,0,1,0,1509494400.0,48121,0.0
Denton County,2017-12-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.12,2.514,0,1,0,1512086400.0,48121,0.0
Denton County,2018-01-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.126,2.495,0,1,0,1514764800.0,48121,0.0
Denton County,2018-02-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.132,2.595,0,1,0,1517443200.0,48121,0.0
Denton County,2018-03-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.147,2.006,0,1,0,1519862400.0,48121,0.0
Denton County,2018-04-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.132,2.276,0,1,0,1522540800.0,48121,0.0
Denton County,2018-05-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.125,2.258,0,1,0,1525132800.0,48121,0.0
Denton County,2018-06-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.134,2.632,0,1,0,1527811200.0,48121,0.0
Denton County,2018-07-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.134,2.732,0,1,0,1530403200.0,48121,0.0
Denton County,2018-08-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.121,2.308,0,1,0,1533081600.0,48121,0.0
Denton County,2018-09-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.129,2.68,0,1,0,1535760000.0,48121,0.0
Denton County,2018-10-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.137,2.326,0,1,0,1538352000.0,48121,0.0
Denton County,2018-11-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.137,2.608,0,1,0,1541030400.0,48121,0.0
Denton County,2018-12-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.132,2.598,0,1,0,1543622400.0,48121,0.0
Denton County,2019-01-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.134,2.574,0,1,0,1546300800.0,48121,0.0
Denton County,2019-02-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.133,2.37,0,1,0,1548979200.0,48121,0.0
Denton County,2019-03-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.134,2.19,0,1,0,1551398400.0,48121,0.0
Denton County,2019-04-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.136,1.994,0,1,0,1554076800.0,48121,0.0
Denton County,2019-05-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.138,1.914,0,1,0,1556668800.0,48121,0.0
Denton County,2019-06-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.13,2.518,0,1,0,1559347200.0,48121,0.0
Denton County,2019-07-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.132,2.413,0,1,0,1561939200.0,48121,0.0
Denton County,2019-08-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.135,2.294,0,1,0,1564617600.0,48121,0.0
Denton County,2019-09-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.134,2.598,0,1,0,1567296000.0,48121,0.0
Denton County,2019-10-01,0.0,54669,38747,861690,300585,TX,1031.78328253388,0.134,2.258,0,1,0,1569888000.0,48121,0.0
Denton County,2019-11-01,17.0,54669,38747,861690,300585,TX,1031.78328253388,0.136,2.253,0,1,0,1572566400.0,48121,27.0
Denton County,2019-12-01,44.0,54669,38747,861690,300585,TX,1031.78328253388,0.135,2.295,0,1,0,1575158400.0,48121,54.0
Denton County,2020-01-01,68.0,54669,38747,861690,300585,TX,1031.78328253388,0.128,1.537,0,1,0,1577836800.0,48121,119.0
Denton County,2020-02-01,54.0,56326,38550,861690,300585,TX,1031.78328253388,0.129,1.832,0,1,0,1580515200.0,48121,144.0
Denton County,2020-03-01,80.0,56059,38812,861690,300585,TX,1031.78328253388,0.137,1.832,0,1,0,1583020800.0,48121,105.0
Denton County,2020-04-01,43.0,57757,39904,861690,300585,TX,1031.78328253388,0.128,2.075,0,1,0,1585699200.0,48121,127.0
Denton County,2020-05-01,67.0,58863,39138,861690,300585,TX,1031.78328253388,0.132,2.242,0,1,0,1588291200.0,48121,191.0
Denton County,2020-06-01,169.0,57480,39731,861690,300585,TX,1031.78328253388,0.128,1.877,0,1,0,1590969600.0,48121,336.0
Denton County,2020-07-01,273.0,57346,39512,861690,300585,TX,1031.78328253388,0.13,1.731,0,1,0,1593561600.0,48121,613.0
Denton County,2020-08-01,401.0,57346,39571,861690,300585,TX,1031.78328253388,0.124,1.99,0,1,0,1596240000.0,48121,696.0
Denton County,2020-09-01,480.0,54381,40159,861690,300585,TX,1031.78328253388,0.13,1.485,0,1,0,1598918400.0,48121,1039.0
Denton County,2020-10-01,571.0,52947,40770,861690,300585,TX,1031.78328253388,0.138,1.744,0,1,0,1601510400.0,48121,1738.0
Denton County,2020-11-01,661.0,53117,40937,861690,300585,TX,1031.78328253388,0.132,1.805,0,1,0,1604188800.0,48121,1626.0
Denton County,2020-12-01,899.0,53811,41335,861690,300585,TX,1031.78328253388,0.136,1.854,0,1,0,1606780800.0,48121,1813.0
Denton County,2021-01-01,1128.0,57750,41248,861690,300585,TX,1031.78328253388,0.134,2.52,0,1,0,1609459200.0,48121,2479.0
Denton County,2021-02-01,759.0,57491,41366,861690,300585,TX,1031.78328253388,0.148,2.873,0,1,0,1612137600.0,48121,2516.0
Denton County,2021-03-01,1382.0,56503,40680,861690,300585,TX,1031.78328253388,0.155,2.982,0,1,0,1614556800.0,48121,2877.0
Denton County,2021-04-01,1381.0,56059,41172,861690,300585,TX,1031.78328253388,0.137,2.151,0,1,0,1617235200.0,48121,4070.0
Denton County,2021-05-01,1742.0,56140,41534,861690,300585,TX,1031.78328253388,0.135,2.013,0,1,0,1619827200.0,48121,3700.0
Denton County,2021-06-01,2060.0,58914,42633,861690,300585,TX,1031.78328253388,0.14,2.859,0,1,0,1622505600.0,48121,3676.0
Denton County,2021-07-01,1976.0,56110,43056,861690,300585,TX,1031.78328253388,0.134,2.794,0,1,0,1625097600.0,48121,4641.0
Denton County,2021-08-01,1836.0,57540,43418,861690,300585,TX,1031.78328253388,0.136,2.499,0,1,0,1627776000.0,48121,4139.0
Denton County,2021-09-01,1700.0,56312,45031,861690,300585,TX,1031.78328253388,0.133,2.664,0,1,0,1630454400.0,48121,3807.0
Denton County,2021-10-01,1406.0,55625,46026,861690,300585,TX,1031.78328253388,0.154,3.103,0,1,0,1633046400.0,48121,4952.0
Denton County,2021-11-01,1466.0,56437,46329,861690,300585,TX,1031.78328253388,0.155,2.997,0,1,0,1635724800.0,48121,3739.0
Denton County,2021-12-01,1516.0,63821,47243,861690,300585,TX,1031.78328253388,0.154,2.868,0,1,0,1638316800.0,48121,4197.0
DeWitt County,2017-01-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.139,0,1,0,1483228800.0,48123,0.0
DeWitt County,2017-02-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.083,0,1,0,1485907200.0,48123,0.0
DeWitt County,2017-03-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.089,0,1,0,1488326400.0,48123,0.0
DeWitt County,2017-04-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.195,0,1,0,1491004800.0,48123,0.0
DeWitt County,2017-05-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.187,0,1,0,1493596800.0,48123,0.0
DeWitt County,2017-06-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.149,0,1,0,1496275200.0,48123,0.0
DeWitt County,2017-07-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.068,0,1,0,1498867200.0,48123,0.0
DeWitt County,2017-08-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.166,0,1,0,1501545600.0,48123,0.0
DeWitt County,2017-09-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.515,0,1,0,1504224000.0,48123,0.0
DeWitt County,2017-10-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.322,0,1,0,1506816000.0,48123,0.0
DeWitt County,2017-11-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.288,0,1,0,1509494400.0,48123,0.0
DeWitt County,2017-12-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1049,2.218,0,1,0,1512086400.0,48123,0.0
DeWitt County,2018-01-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.301,0,1,0,1514764800.0,48123,0.0
DeWitt County,2018-02-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.33,0,1,0,1517443200.0,48123,0.0
DeWitt County,2018-03-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.331,0,1,0,1519862400.0,48123,0.0
DeWitt County,2018-04-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.487,0,1,0,1522540800.0,48123,0.0
DeWitt County,2018-05-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.662,0,1,0,1525132800.0,48123,0.0
DeWitt County,2018-06-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.691,0,1,0,1527811200.0,48123,0.0
DeWitt County,2018-07-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.615,0,1,0,1530403200.0,48123,0.0
DeWitt County,2018-08-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.593,0,1,0,1533081600.0,48123,0.0
DeWitt County,2018-09-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.583,0,1,0,1535760000.0,48123,0.0
DeWitt County,2018-10-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.596,0,1,0,1538352000.0,48123,0.0
DeWitt County,2018-11-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.35,0,1,0,1541030400.0,48123,0.0
DeWitt County,2018-12-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1044,2.023,0,1,0,1543622400.0,48123,0.0
DeWitt County,2019-01-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,1.911,0,1,0,1546300800.0,48123,0.0
DeWitt County,2019-02-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.007,0,1,0,1548979200.0,48123,0.0
DeWitt County,2019-03-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.238,0,1,0,1551398400.0,48123,0.0
DeWitt County,2019-04-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.48,0,1,0,1554076800.0,48123,0.0
DeWitt County,2019-05-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.5,0,1,0,1556668800.0,48123,0.0
DeWitt County,2019-06-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.362,0,1,0,1559347200.0,48123,0.0
DeWitt County,2019-07-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.436,0,1,0,1561939200.0,48123,0.0
DeWitt County,2019-08-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.335,0,1,0,1564617600.0,48123,0.0
DeWitt County,2019-09-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.285,0,1,0,1567296000.0,48123,0.0
DeWitt County,2019-10-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.282,0,1,0,1569888000.0,48123,0.0
DeWitt County,2019-11-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.246,0,1,0,1572566400.0,48123,0.0
DeWitt County,2019-12-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1024,2.227,0,1,0,1575158400.0,48123,0.0
DeWitt County,2020-01-01,0.0,54669,38747,20217,6823,TX,21.8092699665606,0.1037,2.237,0,1,0,1577836800.0,48123,0.0
DeWitt County,2020-02-01,0.0,56326,38550,20217,6823,TX,21.8092699665606,0.1037,2.106,0,1,0,1580515200.0,48123,0.0
DeWitt County,2020-03-01,0.0,56059,38812,20217,6823,TX,21.8092699665606,0.1037,1.949,0,1,0,1583020800.0,48123,0.0
DeWitt County,2020-04-01,0.0,57757,39904,20217,6823,TX,21.8092699665606,0.1037,1.559,0,1,0,1585699200.0,48123,0.0
DeWitt County,2020-05-01,0.0,58863,39138,20217,6823,TX,21.8092699665606,0.1037,1.51,0,1,0,1588291200.0,48123,0.0
DeWitt County,2020-06-01,0.0,57480,39731,20217,6823,TX,21.8092699665606,0.1037,1.748,0,1,0,1590969600.0,48123,0.0
DeWitt County,2020-07-01,8.0,57346,39512,20217,6823,TX,21.8092699665606,0.1037,1.86,0,1,0,1593561600.0,48123,0.0
DeWitt County,2020-08-01,0.0,57346,39571,20217,6823,TX,21.8092699665606,0.1037,1.84,0,1,0,1596240000.0,48123,0.0
DeWitt County,2020-09-01,0.0,54381,40159,20217,6823,TX,21.8092699665606,0.1037,1.84,0,1,0,1598918400.0,48123,0.0
DeWitt County,2020-10-01,0.0,52947,40770,20217,6823,TX,21.8092699665606,0.1037,1.816,0,1,0,1601510400.0,48123,0.0
DeWitt County,2020-11-01,0.0,53117,40937,20217,6823,TX,21.8092699665606,0.1037,1.747,0,1,0,1604188800.0,48123,0.0
DeWitt County,2020-12-01,0.0,53811,41335,20217,6823,TX,21.8092699665606,0.1037,1.863,0,1,0,1606780800.0,48123,7.0
DeWitt County,2021-01-01,0.0,57750,41248,20217,6823,TX,21.8092699665606,0.1077,2.011,0,1,0,1609459200.0,48123,9.0
DeWitt County,2021-02-01,0.0,57491,41366,20217,6823,TX,21.8092699665606,0.1077,2.187,0,1,0,1612137600.0,48123,10.0
DeWitt County,2021-03-01,0.0,56503,40680,20217,6823,TX,21.8092699665606,0.1077,2.535,0,1,0,1614556800.0,48123,0.0
